강	river	bab.la		noun	geogr.
길	road	bab.la		noun	geogr.
롤빵	roll	bab.la		noun	gastro.
구르다	to roll	bab.la		vb	rolled|rolled
방	room	bab.la		noun	; also: cell, chamber
숙소를 제공하다	to room	bab.la		vb	roomed|roomed; also: to accommodate
어간	root	bab.la		noun	; also: base
뿌리	root	bab.la		noun	
높이 솟다	to rise	bab.la		vb	rose|risen; also: to soar, to tower
떠오르다	to rise	bab.la		vb	rose|risen; also: to occur
횡렬	row	bab.la		noun	
거리	row	bab.la		noun	; also: distance, length
열	row	bab.la		noun	; also: rank, fever, queue
줄	row	bab.la		noun	; also: stripe, queue, tab
규칙	rule	bab.la		noun	; also: order
통치하다	to rule	bab.la		vb	ruled|ruled] {vb} [pol.
다스리다	to rule	bab.la		vb	ruled|ruled; also: to reign
지배하다	to rule	bab.la		vb	ruled|ruled; also: to dominate, to control, to wield, to govern
연속 공연	run	bab.la		noun	theat.
(어떤 거리까지)걸쳐있다	to run	bab.la		vb	ran|run; also: to go
작동하다	to run	bab.la		vb	ran|run; also: to operate, to work
흐르다	to run	bab.la		vb	ran|run; also: to flow, to stream
달리다	to run	bab.la		vb	ran|run] {vb} [sports
안전한	safe	bab.la		adj.	; also: secure, protected
말하다	to say	bab.la		vb	said|said; also: to relate, to speak, to tell, to commemorate
항해하다	to sail	bab.la		vb	naut.
같은	same	bab.la		adj.	; also: tantamount
모래	sand	bab.la		noun	geol.
사포질 하다	to sand	bab.la		vb	
학습 능력 적성 시험	SAT	bab.la		noun	Amer.] [abbr.
보존하다	to save	bab.la		vb	saved|saved; also: to conserve, to preserve, to retain, to protect
구조하다	to save	bab.la		vb	saved|saved; also: to rescue
절약하다	to save	bab.la		vb	saved|saved; also: to spare, to pinch, to retrench, to skimp
모으다	to save	bab.la		vb	saved|saved; also: to gather, to collect, to accumulate, to aggregate
구출하다	to save	bab.la		vb	saved|saved; also: to deliver
발견하다	to see	bab.la		vb	saw|seen; also: to detect, to spot, to discover, to find
자주 만나다	to see	bab.la		vb	saw|seen
간주하다	to see	bab.la		vb	saw|seen; also: to consider, to view, to regard, to assume
보다	to see	bab.la		vb	saw|seen; also: to look, to look at, to watch, to behold
알아차리다	to see	bab.la		vb	saw|seen; also: to perceive, to discern
말하다	to say	bab.la		vb	said|said; also: to relate, to speak, to tell, to commemorate
단계	scale	bab.la		noun	; also: notch, echelon, degree, stage
저울	scale	bab.la		noun	; also: balance
비늘	scale	bab.la		noun	
정도	scale	bab.la		noun	; also: level, notch, degree, magnitude
저울	scale	bab.la		noun	
음계	scale	bab.la		noun	
기어오르다	to scale	bab.la		vb	scaled|scaled; also: to climb, to mount
(물고기 등의) 떼	school	bab.la		noun	
학교	school	bab.la		noun	
과학자	scientist	bab.la		noun	educ.
악곡	score	bab.la		noun	mus.
악보	score	bab.la		noun	mus.; also: musical composition, musical note
얻다	to score	bab.la		vb	scored|scored; also: to get, to retain, to acquire, to obtain
바다	sea	bab.la		noun	geogr.
발견하다	to see	bab.la		vb	saw|seen; also: to detect, to spot, to discover, to find
자주 만나다	to see	bab.la		vb	saw|seen
간주하다	to see	bab.la		vb	saw|seen; also: to consider, to view, to regard, to assume
보다	to see	bab.la		vb	saw|seen; also: to look, to look at, to watch, to behold
알아차리다	to see	bab.la		vb	saw|seen; also: to perceive, to discern
씨	seed	bab.la		noun	
발견하다	to see	bab.la		vb	saw|seen; also: to detect, to spot, to discover, to find
자주 만나다	to see	bab.la		vb	saw|seen
간주하다	to see	bab.la		vb	saw|seen; also: to consider, to view, to regard, to assume
보다	to see	bab.la		vb	saw|seen; also: to look, to look at, to watch, to behold
알아차리다	to see	bab.la		vb	saw|seen; also: to perceive, to discern
팔다	to sell	bab.la		vb	sold|sold] {vb} [comm.
보내다	to send	bab.la		vb	sent|sent; also: to spend days, to pass by, to spend, to dispatch
의미	sense	bab.la		noun	; also: meaning, signification
보내다	to send	bab.la		vb	sent|sent; also: to spend days, to pass by, to spend, to dispatch
판결	sentence	bab.la		noun	; also: verdict
문장	sentence	bab.la		noun	
별개의	separate	bab.la		adj.	; also: discrete, distinct, particular
분리된	separate	bab.la		adj.	; also: discrete, disjoined
구별하다	to separate	bab.la		vb	; also: to defferentiate, to distinguish, to differentiate
분리하다	to separate	bab.la		vb	; also: to spilt, to insulate, to dissociate, to detach
분할하다	to separate	bab.la		vb	; also: to divide
절단하다	to separate	bab.la		vb	; also: to cut, to sever, to sunder
격리하다	to separate	bab.la		vb	; also: to segregate, to sequester, to seclude
소용이 되다	to serve	bab.la		vb	served|served
도움이 되다	to serve	bab.la		vb	served|served; also: to avail, to suit, to be of use, to functionas
대접하다	to serve	bab.la		vb	served|served; also: to entertain, to handle
시중들다	to serve	bab.la		vb	served|served; also: to attend, to wait on
~을 놓다	to set	bab.la		vb	set|set; also: to situate, to place
놓다	to set	bab.la		vb	set|set; also: to put, to posit
정하다	to settle	bab.la		vb	settled|settled
타협시키다	to settle	bab.la		vb	settled|settled; also: to compromise, to conciliate
내려앉다	to settle	bab.la		vb	settled|settled; also: to sag, to land
칠,일곱	seven	bab.la		noun	
절단하다	to sever	bab.la		vb	; also: to cut, to sunder, to separate
이간시키다	to sever	bab.la		vb	; also: to estrange
분리하다	to sever	bab.la		vb	; also: to spilt, to insulate, to dissociate, to detach
나누다	to sever	bab.la		vb	; also: to divide, to distribute, to share, to chop
가르다	to sever	bab.la		vb	
끊다	to sever	bab.la		vb	
모양	shape	bab.la		noun	; also: figure
형체로 만들다	to shape	bab.la		vb	
만들다	to shape	bab.la		vb	; also: to make, to arch, to hay, to forge
날카로운	sharp	bab.la		adj.	; also: keen, incisive, acute, poignant
갑작스러운	sharp	bab.la		adj.	; also: abrupt, sudden
예리한	sharp	bab.la		adj.	; also: keen, incisive, acute, astute
신랄한	sharp	bab.la		adj.	; also: caustic, pungent, piquant, mordant
뾰족한	sharp	bab.la		adj.	; also: pointed, piercing
급격한	sharp	bab.la		adj.	; also: exponential, sudden, abrupt
신발	shoes	bab.la		noun	cloth.; also: footwear
짧은	short	bab.la		adj.	cloth.
단기적인	short	bab.la		adj.	; also: transitory
키가 작은	short	bab.la		adj.	
반바지	shorts	bab.la		noun	
어깨	shoulder	bab.la		noun	anat.
소리지르다	to shout	bab.la		vb	; also: to cry
드러내다	to show	bab.la		vb	showed|shown; showed; also: to reveal, to disinter, to expose, to exhibit
보여주다	to show	bab.la		vb	showed|shown; showed; also: to display, to exhibit, to set forth
드러내다	to show	bab.la		vb	showed|shown; showed; also: to reveal, to disinter, to expose, to exhibit
보여주다	to show	bab.la		vb	showed|shown; showed; also: to display, to exhibit, to set forth
옆	side	bab.la		adj.	
파벌	side	bab.la		noun	; also: clique, faction
통찰력	sight	bab.la		adj.	
광경	sight	bab.la		noun	; also: spectacle
증거	sign	bab.la		noun	; also: witness, evidence, proof, testimony
신호의	signal	bab.la		adj.	
현저한	signal	bab.la		adj.	; also: protuberant, eminent, remarkable, prominent
두드러진	signal	bab.la		adj.	; also: protuberant, glaring, eminent, prominent
신호하다	to signal	bab.la		vb	signaled; signalled|signaled; signalled
신호로 알리다	to signal	bab.la		vb	signaled; signalled|signaled; signalled
말이 없는	silent	bab.la		adj.	; also: speechless, dumb
무언의	silent	bab.la		adj.	; also: implicit, mute, tacit, dumb
유사한	similar	bab.la		adj.	; also: comparable, analogous, equivalent
비슷한	similar	bab.la		adj.	
단순한	simple	bab.la		adj.	; also: mere, ingenuous, uncomplicated, unsophisticated
순진한	simple	bab.la		adj.	; also: innocent, naive, ingenuous, genuine
쉬운	simple	bab.la		adj.	; also: easy, facile
노래하다	to sing	bab.la		vb	sang|sung] {vb} [mus.
귀하	sir	bab.la		noun	; also: mister
자매	sister	bab.la		noun	; also: sibling
육,여섯	six	bab.la		num.	
크기	size	bab.la		noun	; also: dimension, magnitude, volume
피부	skin	bab.la		noun	anat.
잠자다	to sleep	bab.la		vb	slept|slept
자다	to sleep	bab.la		vb	slept|slept
잠자다	to sleep	bab.la		vb	slept|slept
자다	to sleep	bab.la		vb	slept|slept
천천히	slowly	bab.la		adv.	
느긋한	slow	bab.la		adj.	; also: leisurely, ambling
느린	slow	bab.la		adj.	; also: sluggish, sulky, tardy, poky
작은	small	bab.la		adj.	; also: cell, humble, diminutive, tiny
작은	to small	bab.la		vb	
냄새	smell	bab.la		noun	; also: scent, fragrance, perfume
냄새맡다	to smell	bab.la		vb	smelt; smelled|smelt; smelled
웃다	to smile	bab.la		vb	; also: to laugh, to chuckle
눈	snow	bab.la		noun	; also: oculus
그래서	so	bab.la		conj.	
그와같이	so	bab.la		adv.	; also: such
부드러운	soft	bab.la		adj.	; also: bland, smooth, tender, yielding
흙	soil	bab.la		noun	; also: dust
해결	solution	bab.la		noun	
무엇인가	something	bab.la		pron.	
가끔	sometimes	bab.la		adv.	; also: once in a while, occasionally
아들	son	bab.la		noun	
노래	song	bab.la		noun	mus.
노래	song	bab.la		noun	; also: chant
곧	soon	bab.la		adv.	; also: presently, shortly, immediately, directly
안정된	sound	bab.la		adj.	; also: stable, secure, steady, staid
유효한	sound	bab.la		adj.	; also: efficient, valid, just
지불능력이 있는	sound	bab.la		adj.	
타당한	sound	bab.la		adj.	; also: valid, politic, just
온전한	sound	bab.la		adj.	; also: intact
건강한	sound	bab.la		adj.	; also: hearty, well, vigorous, strong
건전한	sound	bab.la		adj.	; also: wholesome
정당한	sound	bab.la		adj.	; also: valid
소리가나다	to sound	bab.la		vb	sounded|sounded
남쪽	south	bab.la		adj.	geogr.
(시간, 거리의) 간격	space	bab.la		noun	; also: distance
공간	space	bab.la		noun	
말하다	to speak	bab.la		vb	spoke|spoken; also: to relate, to say, to tell, to commemorate
특별한	special	bab.la		adj.	; also: particular, express, specialized, specific
독특한	special	bab.la		adj.	; also: peculiar, distinct, characteristic, specific
속도	speed	bab.la		noun	; also: velocity, rapidity
신속함	speed	bab.la		noun	; also: dispatch, velocity, rapidity
급속하게 진행하다	to speed	bab.la		vb	sped; speeded|sped; speeded
서두르다	to speed	bab.la		vb	sped; speeded|sped; speeded; also: to hustle, to hie, to hasten, to rush
한 차례의 일	spell	bab.la		noun	
한 차례	spell	bab.la		noun	
얼룩	spot	bab.la		noun	; also: stain, speck, splotch, blob
장소	spot	bab.la		noun	; also: place, location, site, sanctuary
발견하다	to spot	bab.la		vb	; also: to detect, to discover, to find, to see
더럽히다	to spot	bab.la		vb	; also: to muddy, to maculate, to distain, to defile
퍼지다	to spread	bab.la		vb	spread|spread
흩뿌리다	to spread	bab.la		vb	spread|spread; also: to sprinkle, to scatter, to disseminate, to strew
펼치다	to spread	bab.la		vb	spread|spread; also: to unfold
퍼뜨리다	to spread	bab.la		vb	spread|spread; also: to disseminate, to scatter, to diffuse, to distribute
흩어놓다	to spread	bab.la		vb	spread|spread; also: to distribute
~에 이르다	to spread	bab.la		vb	spread|spread
봄	spring	bab.la		noun	; also: glimpse, glance
뛰어다니다	to spring	bab.la		vb	sprang|sprung; also: to jump
시작되다	to spring	bab.la		vb	sprang|sprung; also: to initiate
뛰다	to spring	bab.la		vb	sprang|sprung; also: to leap, to bound
정사각형	square	bab.la		noun	math.
사각형	square	bab.la		noun	; also: quad
참다	to stand	bab.la		vb	stood|stood; also: to tolerate, to refrain, to stomach, to endure
서다	to stand	bab.la		vb	stood|stood; also: to halt
별	star	bab.la		noun	astron.
출발하다	to start	bab.la		vb	started|started; also: to depart, to leave
설립하다	to start	bab.la		vb	started|started; also: to establish, to institute, to constitute, to organize
시작하다	to start	bab.la		vb	started|started; also: to begin, to resume, to initiate, to levy
주	state	bab.la		noun	geogr.
상태	state	bab.la		noun	; also: situation, condition, status
머무르다	to stay	bab.la		vb	stayed|stayed; also: to dwell, to remain, to reside
머물다	to stay	bab.la		vb	stayed|stayed; also: to abide, to inhabit, to colonize
남다	to stay	bab.la		vb	stayed|stayed; also: to linger, to remain
계시다	to stay	bab.la		vb	stayed|stayed; also: to exist
강철	steel	bab.la		noun	
철강 산업	steel	bab.la		noun	
걸음걸이	step	bab.la		noun	; also: gait, pace
걷다	to step	bab.la		vb	stepped|stepped; also: to pace, to walk, to tread
한발짝 내딛다	to step	bab.la		vb	stepped|stepped
말뚝	stick	bab.la		noun	; also: stake, post
고수하다	to stick	bab.la		vb	stuck|stuck; also: to cleave, to adhere, to cling to, to cohere
달라붙다	to stick	bab.la		vb	stuck|stuck; also: to obsess, to cling, to cling to, to cleave
붙이다	to stick	bab.la		vb	stuck|stuck; also: to attach, to fasten
여전히	still	bab.la		adv.	
정지한	still	bab.la		adj.	; also: stationary, fixed, calm, motionless
조용한	still	bab.la		adj.	; also: quiet, quiescent, placid, equable
아직도	still	bab.la			
그럼에도 불구하고	still	bab.la		conj.	
참다	to stand	bab.la		vb	stood|stood; also: to tolerate, to refrain, to stomach, to endure
서다	to stand	bab.la		vb	stood|stood; also: to halt
중지하다	to stop	bab.la		vb	stopped|stopped; also: to cancel, to suspend, to cease, to terminate
멈추다	to stop	bab.la		vb	stopped|stopped; also: to cease, to halt
끝나다	to stop	bab.la		vb	stopped|stopped; also: to finish, to end, to cease, to terminate
막다	to stop	bab.la		vb	stopped|stopped; also: to block, to occlude, to check, to prevent
그만두다	to stop	bab.la		vb	stopped|stopped; also: to resign, to forsake, to abandon, to refrain
중단하다	to stop	bab.la		vb	stopped|stopped; also: to cease, to pause, to break, to abort
가게	store	bab.la		noun	
비축하다	to store	bab.la		vb	stored|stored; also: to deposit
따로 떼어두다	to store	bab.la		vb	stored|stored
축적하다	to store	bab.la		vb	stored|stored; also: to accumulate, to pile, to garner, to amass
이야기	story	bab.la		noun	; also: tale, narrative, discourse, storey
곧장	straight	bab.la		adv.	; also: straight away
곶은	straight	bab.la		adj.	
못 보던	strange	bab.la		adj.	; also: exotic, unusual
색다른	strange	bab.la		adj.	; also: quant, outlandish, offbeat, exotic
불가사의한	strange	bab.la		adj.	; also: weird, preternatural, occult, enigmatic
이상한	strange	bab.la		adj.	; also: odd, curious, quaint, aberrant
시냇물	stream	bab.la		noun	geogr.
시냇물	stream	bab.la		noun	; also: creek
흐름	stream	bab.la		noun	; also: current, flux
하천	stream	bab.la		noun	
조류	stream	bab.la		noun	naut.
흐르다	to stream	bab.la		vb	; also: to flow, to run
길	street	bab.la		noun	; also: route, way
널리 퍼진 지역	stretch	bab.la		noun	
범위	stretch	bab.la		noun	; also: horizon, compass, region, range
잡아 늘리다	to stretch	bab.la		vb	
잡아당기다	to stretch	bab.la		vb	; also: to strain, to tighten
(팽팽히)늘이다	to stretch	bab.la		vb	; also: to tighten
잡아늘이다	to stretch	bab.la		vb	
늘리다	to stretch	bab.la		vb	; also: to heighten, to amplify, to extend, to expand
일련	string	bab.la		noun	; also: series
끈	string	bab.la		noun	; also: cord, strap
연속	string	bab.la		noun	; also: thread, series, range, sequence
(사람․차) 한 줄	string	bab.la		noun	
심오한	strong	bab.la		adj.	; also: profound, abysmal, deep, unfathomable
건강한	strong	bab.la		adj.	; also: hearty, well, sound, vigorous
힘센	strong	bab.la		adj.	; also: mighty, sturdy
힘찬	strong	bab.la		adj.	; also: vigorous, energetic
강한	strong	bab.la		adj.	; also: powerful, robust
강력한	strong	bab.la		adj.	; also: potent, mighty, vigorous, powerful
튼튼한	strong	bab.la		adj.	; also: sturdy, hardy, durable, substantial
학생	student	bab.la		noun	educ.
제자	student	bab.la		noun	; also: disciple, pupil
공부하다	to study	bab.la		vb	studied|studied] {vb} [educ.
조사하다	to study	bab.la		vb	studied|studied; also: to investigate, to inquire, to research, to check
피지배자	subject	bab.la		noun	
가신	subject	bab.la		noun	; also: vassal
신하	subject	bab.la		noun	; also: retainer
주제	subject	bab.la		noun	; also: theme, motif
과목	subject	bab.la		noun	educ.; also: course, academic subjects
종속적인	subject	bab.la		adj.	; also: subordinate, subservient, inferior, subjected
드러내다	to subject	bab.la		vb	; also: to reveal, to disinter, to expose, to exhibit
실질	substance	bab.la		noun	
본질	substance	bab.la		noun	
물질	substance	bab.la		noun	; also: material, matter
실체	substance	bab.la		noun	; also: entity, object, thing
그와같이	such	bab.la		adv.	; also: so
갑자기	suddenly	bab.la		adv.	; also: abruptly
갑작스럽게	suddenly	bab.la		adv.	
급격한	sudden	bab.la		adj.	; also: exponential, sharp, abrupt
갑작스러운	sudden	bab.la		adj.	; also: abrupt, sharp
설탕	sugar	bab.la		noun	gastro.
암시하다	to suggest	bab.la		vb	suggested|suggested; also: to imply, to implicate, to point, to connote
제안하다	to suggest	bab.la		vb	suggested|suggested; also: to propose, to offer, to proffer
제의하다	to suggest	bab.la		vb	suggested|suggested; also: to proffer
합계	sum	bab.la		noun	; also: figure
총계	sum	bab.la		noun	; also: amount
총액	sum	bab.la		noun	; also: amount
여름	summer	bab.la		noun	
태양	sun	bab.la		noun	astron.
공급	supply	bab.la		noun	
공급하다	to supply	bab.la		vb	supplied|supplied; also: to nurture, to provide, to purvey, to furnish
제공하다	to supply	bab.la		vb	supplied|supplied; also: to offer, to cater, to provide, to present
짐작하다	to suppose	bab.la		vb	supposed|supposed; also: to surmise
~로 여기다	to suppose	bab.la		vb	supposed|supposed; also: to consider
추측하다	to suppose	bab.la		vb	supposed|supposed; also: to infer, to guess, to assume, to speculate about
가정하다	to suppose	bab.la		vb	supposed|supposed; also: to assume, to presume, to speculate about, to hypothesize
외피	surface	bab.la		noun	; also: rind, crust, exterior
표면	surface	bab.la		noun	; also: topsoil, crust
경외심	surprise	bab.la		noun	; also: awe, amazement
깜짝 놀라게 하다	to surprise	bab.la		vb	surprised|surprised; also: to startle, to dismay, to astonish
놀라게 하다	to surprise	bab.la		vb	surprised|surprised; also: to startle, to astonish, to amaze, to alarm
수영하다	to swim	bab.la		vb	swam|swum] {vb} [sports
상징	symbol	bab.la		noun	; also: badge, token
구조	system	bab.la		noun	; also: frame, structure, architecture, deliverance
조직	system	bab.la		noun	; also: composition, scheme, tissue, organization
탁자	table	bab.la		noun	
꼬리 날개	tail	bab.la		noun	
가지다	to take	bab.la		vb	took|taken; also: to possess, to have
얘기하다	to talk	bab.la		vb	talked|talked
키큰	tall	bab.la		adj.	
선생님	teacher	bab.la		noun	educ.
팀	team	bab.la		noun	
말하다	to tell	bab.la		vb	told|told; also: to relate, to say, to speak, to commemorate
온도	temperature	bab.la		noun	
십,열	ten	bab.la		num.	
지속기간	term	bab.la		noun	; also: duration, length
기간	term	bab.la		noun	; also: period, span
용어	term	bab.la		noun	; also: wording
말투	term	bab.la		noun	; also: tone, parlance
시험	test	bab.la		noun	educ.
시련	test	bab.la		noun	; also: trial
실험	test	bab.la		noun	; also: experiment, lab, trial
저것	that	bab.la		pron.	
그런	then	bab.la		conj.	
저기	there	bab.la		pron.	
이것들	these	bab.la		pron.	
빽빽한	thick	bab.la		adj.	; also: serried
두꺼운	thick	bab.la		adj.	
밀집한	thick	bab.la		adj.	; also: dense, compact, serried, overcrowded
조밀한	thick	bab.la		adj.	; also: dense, compact
두꺼운	thick	bab.la		adj.	cloth.
얇은	thin	bab.la		adj.	cloth.
호리호리한	thin	bab.la		adj.	; also: lank, slender
얇은	thin	bab.la		adj.	
실체	thing	bab.la		noun	; also: substance, entity, object
물건	thing	bab.la		noun	
추측하다	to think	bab.la		vb	thought|thought; also: to infer, to guess, to assume, to speculate about
생각하다	to think	bab.la		vb	thought|thought; also: to assume, to speculate, to consider, to conceive
세번째	third	bab.la		num.	
이것	this	bab.la		pron.	
저것들	those	bab.la		pron.	
비록~일지라도	though	bab.la		conj.	
~이지만	though	bab.la		conj.	
그러나	though	bab.la		conj.	; also: however
사고	thought	bab.la		noun	; also: accident
추측하다	to think	bab.la		vb	thought|thought; also: to infer, to guess, to assume, to speculate about
생각하다	to think	bab.la		vb	thought|thought; also: to assume, to speculate, to consider, to conceive
삼,셋	three	bab.la		num.	
~에 의하여	through	bab.la		prp.	; also: via
--을지나서	through	bab.la		prp.	
그러므로	thus	bab.la		prp.	
따라서	thus	bab.la		adv.	elev.; also: accordingly, consequently, therefore, hence
이와 같이	thus	bab.la		adv.	elev.
결합	tie	bab.la		noun	; also: nexus, link, cohesion, union
관계	tie	bab.la		noun	; also: relationship, connection
매다	to tie	bab.la		vb	tied|tied; also: to hitch, to lash, to hang
묶다	to tie	bab.la		vb	tied|tied; also: to bind, to lash, to loop, to circle
시대	time	bab.la		noun	; also: era, epoch, period, age
시간	time	bab.la		noun	
세세한	tiny	bab.la		adj.	; also: bright, thorough, graphic, detailed
자그마한	tiny	bab.la		adj.	
정확한	tiny	bab.la		adj.	; also: precise, accurate, exact, rigorous
작은	tiny	bab.la		adj.	; also: cell, humble, diminutive, small
…에	to	bab.la			
…으로	to	bab.la			
(도착의 뜻을 포함하여 그 방향을 나타내어) …까지	to	bab.la			
오늘	today	bab.la		adv.	
동반하여	together	bab.la		adv.	
협력하여	together	bab.la		adv.	
같이	together	bab.la		adv.	
말하다	to tell	bab.la		vb	told|told; also: to relate, to say, to speak, to commemorate
어조	tone	bab.la		noun	; also: parlance
억양	tone	bab.la		noun	; also: intonation
말투	tone	bab.la		noun	; also: term, parlance
역시	too	bab.la		adv.	; also: also
가지다	to take	bab.la		vb	took|taken; also: to possess, to have
공구	tool	bab.la		noun	
도구	tool	bab.la		noun	; also: gear, gadget, implement, tackle
정상	top	bab.la		noun	; also: summit, peak, pinnacle, crest
전부	total	bab.la		adv.	; also: all
감동시키다	to touch	bab.la		vb	touched|touched; also: to impress, to move, to affect
만지다	to touch	bab.la		vb	touched|touched
안성맞춤인	toward	bab.la		adj.	
바야흐로 일어나려는	toward	bab.la		adj.	
유망한	toward	bab.la		adj.	; also: promising, rosy, likely, encouraging
도시	town	bab.la		noun	
진로를 관찰하다	to track	bab.la		vb	tracked|tracked
~을 쫓아가다	to track	bab.la		vb	tracked|tracked; also: to follow, to chase
뒤따라 일어나다	to track	bab.la		vb	tracked|tracked; also: to ensue, to follow
자취	track	bab.la		noun	; also: trace, remnant, imprint, vestige
교역하다	to trade	bab.la		vb	traded|traded; also: to barter, to exchange
무역	trade	bab.la		noun	comm.
거래	trade	bab.la		noun	
~로 향하게 하다	to train	bab.la		vb	trained|trained; also: to aim, to head
향하게 하다	to train	bab.la		vb	trained|trained
훈련시키다	to train	bab.la		vb	trained|trained
훈련하다	to train	bab.la		vb	trained|trained
기차	train	bab.la		noun	transp.
~로 향하게 하다	to train	bab.la		vb	trained|trained; also: to aim, to head
향하게 하다	to train	bab.la		vb	trained|trained
훈련시키다	to train	bab.la		vb	trained|trained
훈련하다	to train	bab.la		vb	trained|trained
기차	train	bab.la		noun	transp.
여행하다	to travel	bab.la		vb	traveled; travelled|traveled; travelled] {vb} [trav.
이주하다	to travel	bab.la		vb	traveled; travelled|traveled; travelled; also: to emigrate, to migrate, to immigrate
여행	travel	bab.la		noun	trav.; also: journey, voyage, trip
여행사	travel	bab.la		noun	trav.; also: travel agency
삼각형	triangle	bab.la		noun	math.
헛디디다	to trip	bab.la		vb	tripped|tripped
여행	trip	bab.la		noun	trav.; also: journey, voyage, travel
괴롭히다	to trouble	bab.la		vb	troubled|troubled; also: to harass, to distress, to afflict, to annoy
시도하다	to try	bab.la		vb	tried|tried; also: to attempt, to endeavor, to seek
노력하다	to try	bab.la		vb	tried|tried; also: to endeavor, to exert, to strive, to seek
회전하다	to turn	bab.la		vb	turned|turned; also: to rotate, to revolve, to spin, to circulate
돌다	to turn	bab.la		vb	turned|turned; also: to circulate
이, 둘	two	bab.la		num.	
타이프를 치다	to type	bab.la		vb	typed|typed
유형	type	bab.la		noun	; also: genre, kind
종류	type	bab.la		noun	; also: category, species, sort, kind
삼촌	uncle	bab.la		noun	
뒷받침하다	to underline	bab.la		vb	underlined|underlined; also: to vouch
밑에 선을 긋다	to underline	bab.la		vb	underlined|underlined
강조하다	to underline	bab.la		vb	underlined|underlined; also: to emphasize, to accentuate, to stress, to underscore
이해하다	to understand	bab.la		vb	understood|understood] {vb} [comp.; also: to conceive, to perceive, to comprehend, to realize
이해하다	to understand	bab.la		vb	understood|understood; also: to conceive, to perceive, to comprehend, to realize
활용하다	to use	bab.la		vb	used|used; also: to practice
사용(적용)하다	to use	bab.la		vb	used|used; also: to apply, to employ
사용하다	to use	bab.la		vb	used|used
소비	use	bab.la		noun	; also: consumption, waste
보통	usually	bab.la		adv.	; also: ordinarily
일반적인	usual	bab.la		adj.	; also: ordinary, typical, common
평소의	usual	bab.la		adj.	; also: habitual, wonted
보통의	usual	bab.la		adj.	; also: ordinary, moderate, plebeian, routine
흔한	usual	bab.la		adj.	
전통의	usual	bab.la		adj.	; also: traditional, customary
일상적인	usual	bab.la		adj.	; also: routine, normal
계곡	valley	bab.la		noun	geogr.
계곡	valley	bab.la		noun	; also: gully
(진가를)인정하다	to value	bab.la		vb	valued|valued; also: to appreciate, to recognize
소중히 하다	to value	bab.la		vb	valued|valued; also: to cherish, to treasure, to prize
가치	value	bab.la		noun	; also: merit, worth
다양한	various	bab.la		adj.	; also: diverse, manifold, polymorphous, multifarious
동사	verb	bab.la		noun	
매우	very	bab.la		adv.	
간주하다	to view	bab.la		vb	viewed|viewed; also: to consider, to regard, to assume, to see
의견	view	bab.la		noun	; also: opinion, remark, prognosis, sentiment
견해	view	bab.la		noun	; also: notion, standpoint, prospect, outlook
경치	view	bab.la		noun	; also: prospect, perspective
전망	view	bab.la		noun	; also: prospect, perspective, landscape, vista
부락	village	bab.la		noun	
방문하다	to visit	bab.la		vb	visited|visited] {vb} [trav.
목소리	voice	bab.la		noun	mus.
목소리	voice	bab.la		noun	
모음	vowel	bab.la		noun	
기다리다	to wait	bab.la		vb	waited|waited
걷다	to walk	bab.la		vb	walked|walked; also: to pace, to step, to tread
벽	wall	bab.la		noun	
부족	want	bab.la		noun	; also: tribe, lack, defect, paucity
결핍	want	bab.la		noun	; also: lack, penury, deficiency, dearth
전쟁	war	bab.la		noun	mil.
따뜻한	warm	bab.la		adj.	
이다,있다	to be	bab.la		vb	was|been
씻다	to wash	bab.la		vb	washed|washed
목격하다	to watch	bab.la		vb	watched|watched; also: to witness, to observe
보다	to watch	bab.la		vb	watched|watched; also: to look, to see, to look at, to behold
손목시계	watch	bab.la		noun	
물을 주다	to water	bab.la		vb	watered|watered] {vb} [ecol.
물	water	bab.la		noun	; also: aqua
파도	waves	bab.la		pl	; also: surf
손을 흔들다	to wave	bab.la		vb	waved|waved
접근법	way	bab.la		noun	; also: approach, method
방법	way	bab.la		noun	; also: mode, policy, method, approach
길	way	bab.la		noun	; also: route, street
통로	way	bab.la		noun	; also: aisle, gangway, shaft, path
옷을 입다	to wear	bab.la		vb	wore|worn] {vb} [cloth.; also: toput on clothes
입다	to wear	bab.la		vb	wore|worn] {vb} [cloth.; also: to put on
풍화하다	to weather	bab.la		vb	weathered|weathered
극복하다	to weather	bab.la		vb	weathered|weathered; also: to cope, to mortify, to vanquish, to surmount
날씨	weather	bab.la		noun	
글쎄	well	bab.la		interj.	unverif.
건강한	well	bab.la		adj.	; also: hearty, sound, vigorous, strong
(어떤 거리까지)걸쳐있다	to go	bab.la		vb	went|gone; also: to run
가다	to go	bab.la		vb	went|gone; also: to tread
이다,있다	to be	bab.la		vb	was|been
서쪽	west	bab.la		adj.	geogr.
서쪽	west	bab.la		noun	
뭐?	what?	bab.la		pron.	
바퀴	wheel	bab.la		noun	
언제?	when?	bab.la		pron.	
어디?	where?	bab.la		pron.	
어느?	which?	bab.la		pron.	
~할 지라도	while	bab.la		conj.	
~하는 한	while	bab.la		conj.	
~와는 반대로	while	bab.la		conj.	
~동안에	while	bab.la		conj.	
동안	while	bab.la		adv.	; also: during
흰색	white	bab.la		adj.	cloth.
누구?	who?	bab.la		pron.	
전체의	whole	bab.la		adj.	; also: entire, overall, complete, general
완전한	whole	bab.la		adj.	; also: thorough, utter, integral, entire
